,player_id,player_name,team_nickname,Ejection,Free Throw,Jump Shot,MISS Jump Shot,REBOUND,S.FOUL,SUB,Timeout,Tip Ball,Turnover,Violation,Accuracy,Games Played,Per Game Jump Shot,Per Game Tip Ball,Per Game Ejection,Per Game MISS Jump Shot,Per Game Free Throw,Per Game REBOUND,Per Game Turnover,Per Game S.FOUL,Per Game Violation,Per Game SUB,Per Game Timeout
71,1626210,Alan Williams,Suns,0,136,152,148,343,159,70,0,3,51,0,0.5066666666666667,58,2.6206896551724137,0.05172413793103448,0.0,2.5517241379310347,2.3448275862068964,5.913793103448276,0.8793103448275862,2.7413793103448274,0.0,1.206896551724138,0.0
72,1626217,Chris Walker,Rockets,0,2,8,8,16,4,2,0,0,4,0,0.5,3,2.6666666666666665,0.0,0.0,2.6666666666666665,0.6666666666666666,5.333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0
73,1627361,Dez Wells,Thunder,0,2,0,1,1,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
74,1628381,John Collins,Hawks,1,1178,2277,1883,2988,1156,1193,0,46,538,43,0.5473557692307692,376,6.055851063829787,0.12234042553191489,0.0026595744680851063,5.007978723404255,3.132978723404255,7.946808510638298,1.4308510638297873,3.074468085106383,0.11436170212765957,3.172872340425532,0.0
75,1628395,Jordan Bell,Bulls,0,0,0,0,1,2,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
76,1628395,Jordan Bell,Grizzlies,0,2,3,4,3,2,1,0,0,3,1,0.42857142857142855,2,1.5,0.0,0.0,2.0,1.0,1.5,1.5,1.0,0.5,0.5,0.0
77,1628395,Jordan Bell,Timberwolves,0,29,30,26,74,17,35,0,0,17,0,0.5357142857142857,24,1.25,0.0,0.0,1.0833333333333333,1.2083333333333333,3.0833333333333335,0.7083333333333334,0.7083333333333334,0.0,1.4583333333333333,0.0
78,1628395,Jordan Bell,Warriors,0,99,244,178,441,198,182,0,6,104,15,0.5781990521327014,144,1.6944444444444444,0.041666666666666664,0.0,1.2361111111111112,0.6875,3.0625,0.7222222222222222,1.375,0.10416666666666667,1.2638888888888888,0.0
79,1628395,Jordan Bell,Wizards,0,0,7,13,19,5,5,0,0,3,0,0.35,5,1.4,0.0,0.0,2.6,0.0,3.8,0.6,1.0,0.0,1.0,0.0
80,1628396,Tony Bradley,76ers,0,16,55,24,112,34,34,0,4,7,0,0.6962025316455697,21,2.619047619047619,0.19047619047619047,0.0,1.1428571428571428,0.7619047619047619,5.333333333333333,0.3333333333333333,1.619047619047619,0.0,1.619047619047619,0.0
81,1628396,Tony Bradley,Bulls,0,29,85,54,194,66,92,0,3,33,1,0.6115107913669064,63,1.3492063492063493,0.047619047619047616,0.0,0.8571428571428571,0.4603174603174603,3.0793650793650795,0.5238095238095238,1.0476190476190477,0.015873015873015872,1.4603174603174602,0.0
82,1628396,Tony Bradley,Jazz,0,55,125,84,270,120,107,0,0,33,4,0.5980861244019139,70,1.7857142857142858,0.0,0.0,1.2,0.7857142857142857,3.857142857142857,0.4714285714285714,1.7142857142857142,0.05714285714285714,1.5285714285714285,0.0
83,1628396,Tony Bradley,Thunder,0,44,76,38,127,33,55,0,0,27,0,0.6666666666666666,21,3.619047619047619,0.0,0.0,1.8095238095238095,2.0952380952380953,6.0476190476190474,1.2857142857142858,1.5714285714285714,0.0,2.619047619047619,0.0
84,1628399,Tyler Lydon,Nuggets,0,3,10,13,21,10,4,0,0,4,0,0.43478260869565216,22,0.45454545454545453,0.0,0.0,0.5909090909090909,0.13636363636363635,0.9545454545454546,0.18181818181818182,0.45454545454545453,0.0,0.18181818181818182,0.0
85,1628401,Derrick White,Celtics,0,343,578,712,484,303,385,0,5,161,7,0.448062015503876,144,4.013888888888889,0.034722222222222224,0.0,4.944444444444445,2.3819444444444446,3.361111111111111,1.1180555555555556,2.1041666666666665,0.04861111111111111,2.673611111111111,0.0
86,1628401,Derrick White,Spurs,0,606,944,1162,744,494,674,0,2,321,9,0.4482431149097816,230,4.104347826086957,0.008695652173913044,0.0,5.052173913043478,2.634782608695652,3.234782608695652,1.3956521739130434,2.1478260869565218,0.0391304347826087,2.9304347826086956,0.0
87,1628408,PJ Dozier,Celtics,0,2,8,12,17,2,1,0,0,0,0,0.4,3,2.6666666666666665,0.0,0.0,4.0,0.6666666666666666,5.666666666666667,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
88,1628408,PJ Dozier,Kings,0,0,13,26,16,7,6,0,0,5,0,0.3333333333333333,13,1.0,0.0,0.0,2.0,0.0,1.2307692307692308,0.38461538461538464,0.5384615384615384,0.0,0.46153846153846156,0.0
89,1628408,PJ Dozier,Mavericks,0,4,7,12,8,6,5,0,0,5,0,0.3684210526315789,4,1.75,0.0,0.0,3.0,1.0,2.0,1.25,1.5,0.0,1.25,0.0
90,1628408,PJ Dozier,Nuggets,0,114,254,353,298,168,204,0,2,82,6,0.4184514003294893,98,2.5918367346938775,0.02040816326530612,0.0,3.6020408163265305,1.163265306122449,3.0408163265306123,0.8367346938775511,1.7142857142857142,0.061224489795918366,2.0816326530612246,0.0
91,1628408,PJ Dozier,Thunder,0,0,1,1,1,1,0,0,0,1,0,0.5,2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0
92,1628411,Wes Iwundu,Hawks,0,4,3,5,7,3,5,0,0,1,0,0.375,2,1.5,0.0,0.0,2.5,2.0,3.5,0.5,1.5,0.0,2.5,0.0
93,1628411,Wes Iwundu,Hornets,0,2,1,10,7,2,3,0,0,2,0,0.09090909090909091,4,0.25,0.0,0.0,2.5,0.5,1.75,0.5,0.5,0.0,0.75,0.0
94,1628411,Wes Iwundu,Magic,1,265,301,433,472,289,342,0,3,106,2,0.4100817438692098,184,1.6358695652173914,0.016304347826086956,0.005434782608695652,2.3532608695652173,1.440217391304348,2.5652173913043477,0.5760869565217391,1.5706521739130435,0.010869565217391304,1.858695652173913,0.0
95,1628411,Wes Iwundu,Mavericks,0,14,18,39,46,26,42,0,0,6,1,0.3157894736842105,24,0.75,0.0,0.0,1.625,0.5833333333333334,1.9166666666666667,0.25,1.0833333333333333,0.041666666666666664,1.75,0.0
96,1628411,Wes Iwundu,Pelicans,1,17,17,33,46,25,24,0,0,13,0,0.34,17,1.0,0.0,0.058823529411764705,1.9411764705882353,1.0,2.7058823529411766,0.7647058823529411,1.4705882352941178,0.0,1.411764705882353,0.0
97,1628411,Wes Iwundu,Trail Blazers,0,3,1,0,3,1,0,0,0,2,0,1.0,1,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0
98,1628412,Frank Mason III,Bucks,0,15,16,22,15,9,10,0,0,10,0,0.42105263157894735,8,2.0,0.0,0.0,2.75,1.875,1.875,1.25,1.125,0.0,1.25,0.0
99,1628412,Frank Mason III,Kings,0,170,211,308,176,102,108,0,0,91,3,0.40655105973025046,80,2.6375,0.0,0.0,3.85,2.125,2.2,1.1375,1.275,0.0375,1.35,0.0
